Date,High,Low,Open,Close,Volume,Adj Close
2020-12-14,64.48999786376953,62.52000045776367,64.48999786376953,62.779998779296875,1377812.0,62.053855895996094
2020-12-15,65.58999633789062,62.959999084472656,63.11000061035156,64.7300033569336,2041202.0,63.9813117980957
2020-12-16,65.33000183105469,64.33999633789062,64.93000030517578,65.23999786376953,1760573.0,64.48540496826172
2020-12-17,66.31999969482422,65.5,65.75,65.79000091552734,1873744.0,65.02904510498047
2020-12-18,66.19999694824219,64.54000091552734,65.98999786376953,65.61000061035156,4028791.0,64.85111999511719
2020-12-21,66.4800033569336,64.5999984741211,64.94000244140625,66.1500015258789,2201281.0,65.38487243652344
2020-12-22,65.98999786376953,65.09500122070312,65.83999633789062,65.41000366210938,1151493.0,64.6534423828125
2020-12-23,66.23999786376953,65.30000305175781,65.48999786376953,65.62999725341797,972476.0,64.87089538574219
2020-12-24,65.9800033569336,65.29000091552734,65.44999694824219,65.79000091552734,992052.0,65.02904510498047
2020-12-28,66.5999984741211,65.54000091552734,66.18000030517578,66.0,786365.0,65.23661041259766
2020-12-29,66.5999984741211,65.12999725341797,66.30999755859375,65.69000244140625,1008403.0,64.93020629882812
2020-12-30,66.83000183105469,65.79000091552734,65.79000091552734,66.72000122070312,1082152.0,65.94829559326172
2020-12-31,67.69000244140625,66.56999969482422,66.86000061035156,67.55000305175781,1238174.0,66.76868438720703
2021-01-04,68.0199966430664,65.55000305175781,67.55000305175781,65.58999633789062,2569651.0,64.83135223388672
2021-01-05,66.41999816894531,64.75890350341797,65.81999969482422,65.0999984741211,1366172.0,64.3470230102539
2021-01-06,67.33000183105469,65.25,65.81999969482422,66.91000366210938,1595951.0,66.13609313964844
2021-01-07,67.95500183105469,66.84500122070312,67.30000305175781,67.77999877929688,1542465.0,66.99603271484375
2021-01-08,67.97000122070312,65.8499984741211,67.47000122070312,66.83000183105469,1914190.0,66.05701446533203
2021-01-11,66.79000091552734,65.80999755859375,66.22000122070312,66.36000061035156,1506196.0,65.59244537353516
2021-01-12,66.80000305175781,65.06999969482422,66.2699966430664,65.2300033569336,1722042.0,64.47552490234375
2021-01-13,65.53500366210938,63.849998474121094,65.19000244140625,63.970001220703125,3172569.0,63.23009490966797
2021-01-14,65.37000274658203,63.79999923706055,64.19999694824219,64.94000244140625,3088409.0,64.18888092041016
2021-01-15,65.69000244140625,63.5099983215332,64.80999755859375,65.52999877929688,1841095.0,64.77204895019531
2021-01-19,66.44999694824219,64.91999816894531,66.0,65.37000274658203,2489215.0,64.61389923095703
2021-01-20,66.5,64.88999938964844,65.80000305175781,65.19000244140625,1737151.0,64.43598175048828
2021-01-21,65.23999786376953,63.45000076293945,65.23999786376953,63.52000045776367,3945603.0,62.785301208496094
2021-01-22,65.20999908447266,63.20000076293945,63.52000045776367,64.87999725341797,3546622.0,64.12957000732422
2021-01-25,64.61000061035156,62.0,64.0,64.22000122070312,4500206.0,63.477203369140625
2021-01-26,65.08999633789062,62.27000045776367,64.5999984741211,63.5099983215332,2742223.0,62.775413513183594
2021-01-27,63.0099983215332,61.279998779296875,62.68000030517578,62.2400016784668,3241607.0,61.520103454589844
2021-01-28,64.81999969482422,62.33000183105469,62.599998474121094,63.83000183105469,3235048.0,63.091712951660156
2021-01-29,65.98999786376953,63.45000076293945,65.11000061035156,64.6500015258789,10353184.0,63.90223693847656
2021-02-01,66.01000213623047,63.0,65.98999786376953,64.55000305175781,3731467.0,63.80339050292969
2021-02-02,66.77999877929688,64.5,65.05000305175781,64.63999938964844,4327752.0,63.89235305786133
2021-02-03,64.87000274658203,62.95000076293945,64.63999938964844,64.05000305175781,3542163.0,63.30916976928711
2021-02-04,64.12999725341797,63.0,63.88999938964844,63.290000915527344,2303907.0,62.557960510253906
2021-02-05,64.19999694824219,62.630001068115234,62.7400016784668,63.93000030517578,3697943.0,63.19055938720703
2021-02-08,64.52999877929688,63.150001525878906,63.75,63.72999954223633,1787087.0,62.99287033081055
2021-02-09,64.59290313720703,63.209999084472656,63.540000915527344,64.36000061035156,2819294.0,63.61558532714844
2021-02-10,65.9000015258789,64.5999984741211,64.94000244140625,65.30999755859375,1934156.0,64.55459594726562
2021-02-11,65.20570373535156,62.88520050048828,65.04000091552734,63.43000030517578,4298887.0,62.8889274597168
2021-02-12,64.54000091552734,62.88999938964844,62.88999938964844,63.93000030517578,2021706.0,63.38466262817383
2021-02-16,64.33999633789062,62.58000183105469,64.30999755859375,63.189998626708984,3228368.0,62.650970458984375
2021-02-17,63.369998931884766,62.61880111694336,63.310001373291016,62.689998626708984,2178566.0,62.15523910522461
2021-02-18,63.58000183105469,62.310001373291016,62.459999084472656,63.060001373291016,2258367.0,62.5220832824707
2021-02-19,63.45500183105469,62.939998626708984,63.31999969482422,63.040000915527344,3852745.0,62.502254486083984
2021-02-22,63.595001220703125,62.52000045776367,62.849998474121094,63.22999954223633,2559972.0,62.69062805175781
2021-02-23,63.56999969482422,62.560001373291016,62.84000015258789,63.22999954223633,2568275.0,62.69062805175781
2021-02-24,64.41000366210938,63.029998779296875,63.09000015258789,64.3499984741211,2257336.0,63.80107116699219
2021-02-25,64.91000366210938,64.01000213623047,64.27999877929688,64.45999908447266,2431957.0,63.91014099121094
2021-02-26,64.88999938964844,63.59000015258789,64.88999938964844,63.709999084472656,3278262.0,63.16653823852539
2021-03-01,65.75,64.06999969482422,64.12000274658203,64.93000030517578,1897938.0,64.37613677978516
2021-03-02,65.84500122070312,64.33000183105469,64.7300033569336,65.41000366210938,2657493.0,64.85204315185547
2021-03-03,67.6500015258789,65.06999969482422,65.51000213623047,67.0,3210772.0,66.428466796875
2021-03-04,66.9000015258789,63.339599609375,66.83000183105469,63.95000076293945,3634416.0,63.40449142456055
2021-03-05,65.11000061035156,62.7599983215332,64.5199966430664,64.87000274658203,2168100.0,64.31664276123047
2021-03-08,66.33000183105469,64.58999633789062,64.97000122070312,65.22000122070312,1636711.0,64.66365814208984
2021-03-09,66.6500015258789,64.91999816894531,65.69000244140625,64.93000030517578,2547338.0,64.37613677978516
2021-03-10,66.49500274658203,64.61000061035156,64.66999816894531,66.25,1814937.0,65.68487548828125
2021-03-11,67.63999938964844,65.88999938964844,66.0999984741211,67.30000305175781,2214718.0,66.72592163085938
2021-03-12,67.6500015258789,65.98999786376953,67.6500015258789,66.0,1938196.0,65.43699645996094
2021-03-15,66.63999938964844,65.51499938964844,65.94000244140625,66.61000061035156,1495730.0,66.04180145263672
2021-03-16,67.97000122070312,66.58000183105469,67.12000274658203,67.69999694824219,2371798.0,67.12249755859375
2021-03-17,68.6500015258789,67.36000061035156,67.98999786376953,68.58000183105469,1729486.0,67.99500274658203
2021-03-18,68.63999938964844,67.45999908447266,68.1500015258789,68.1500015258789,2752857.0,67.56866455078125
2021-03-19,67.88999938964844,66.5199966430664,67.88999938964844,66.86000061035156,3149112.0,66.28966522216797
2021-03-22,66.94000244140625,65.63999938964844,66.80999755859375,66.81999969482422,1391532.0,66.25000762939453
2021-03-23,67.70999908447266,66.19999694824219,66.41999816894531,66.95999908447266,1364553.0,66.3888168334961
2021-03-24,67.95999908447266,66.87999725341797,66.87999725341797,67.16999816894531,1377996.0,66.5970230102539
