Date,High,Low,Open,Close,Volume,Adj Close
2020-12-14,83.13999938964844,80.31999969482422,82.81999969482422,80.41000366210938,3428238.0,78.69730377197266
2020-12-15,82.95999908447266,80.86000061035156,82.75,82.44000244140625,3170091.0,80.68406677246094
2020-12-16,82.37999725341797,80.58999633789062,81.97000122070312,81.27999877929688,1852850.0,79.54876708984375
2020-12-17,82.19000244140625,80.44000244140625,81.91999816894531,81.16000366210938,2528285.0,79.43132781982422
2020-12-18,81.51000213623047,80.05999755859375,81.11000061035156,80.9000015258789,5390413.0,79.17686462402344
2020-12-21,81.1500015258789,78.41000366210938,79.02999877929688,80.56999969482422,3195329.0,78.85388946533203
2020-12-22,80.5,79.05000305175781,80.30000305175781,79.33000183105469,2897710.0,77.64030456542969
2020-12-23,80.44000244140625,79.32499694824219,79.98999786376953,80.0199966430664,2551137.0,78.31560516357422
2020-12-24,80.48999786376953,79.54000091552734,80.48999786376953,79.9800033569336,456579.0,78.2764663696289
2020-12-28,81.28990173339844,79.8499984741211,80.55000305175781,79.87000274658203,1736343.0,78.16880798339844
2020-12-29,80.55500030517578,78.44000244140625,80.5199966430664,79.23999786376953,1318320.0,77.55221557617188
2020-12-30,80.2300033569336,79.44000244140625,79.66999816894531,79.81999969482422,1169933.0,78.11986541748047
2020-12-31,80.4800033569336,79.11000061035156,80.12000274658203,80.37000274658203,1239842.0,78.65815734863281
2021-01-04,80.95999908447266,77.76000213623047,80.58000183105469,78.01000213623047,2227659.0,76.3484115600586
2021-01-05,79.75,78.00499725341797,78.18000030517578,79.36000061035156,2687583.0,77.66966247558594
2021-01-06,83.12000274658203,80.20999908447266,80.26000213623047,82.02999877929688,3791014.0,80.28279876708984
2021-01-07,83.16999816894531,81.4000015258789,82.69000244140625,82.06999969482422,2435585.0,80.32194519042969
2021-01-08,82.66999816894531,80.5999984741211,82.56999969482422,81.81999969482422,2156948.0,80.07726287841797
2021-01-11,83.12000274658203,80.51000213623047,80.79000091552734,82.62000274658203,1749683.0,80.8602294921875
2021-01-12,84.27999877929688,82.5199966430664,82.62000274658203,83.97000122070312,2646271.0,82.18146514892578
2021-01-13,84.44000244140625,82.42500305175781,84.18000030517578,82.63999938964844,2189188.0,80.87979888916016
2021-01-14,83.90989685058594,82.62000274658203,82.87999725341797,83.33999633789062,1883200.0,81.56488037109375
2021-01-15,83.97000122070312,81.77999877929688,83.97000122070312,82.75,2926945.0,80.98745727539062
2021-01-19,85.38999938964844,83.41999816894531,85.0,83.43000030517578,2980972.0,81.65296936035156
2021-01-20,84.72000122070312,83.22000122070312,83.5999984741211,84.38999938964844,2377927.0,82.592529296875
2021-01-21,84.87999725341797,83.73999786376953,84.5199966430664,84.26000213623047,1796951.0,82.46530151367188
2021-01-22,84.26000213623047,82.29000091552734,83.54000091552734,83.7300033569336,2432159.0,81.94659423828125
2021-01-25,83.5,81.53079986572266,83.25,82.4800033569336,2137489.0,80.72321319580078
2021-01-26,83.04000091552734,81.67489624023438,82.9800033569336,81.88999938964844,2010930.0,80.14576721191406
2021-01-27,80.87999725341797,78.33000183105469,80.13999938964844,79.5199966430664,4835783.0,77.82626342773438
2021-01-28,82.48999786376953,79.81999969482422,80.44999694824219,81.08000183105469,2530259.0,79.35303497314453
2021-01-29,81.5199966430664,78.94999694824219,80.63999938964844,79.3499984741211,3545390.0,77.65986633300781
2021-02-01,81.4800033569336,79.27999877929688,80.30000305175781,80.81999969482422,3674880.0,79.09856414794922
2021-02-02,84.80999755859375,83.0,83.37000274658203,83.77999877929688,4023220.0,81.99551391601562
2021-02-03,83.7300033569336,82.05999755859375,83.5999984741211,83.68000030517578,3728710.0,81.89765167236328
