Date,High,Low,Open,Close,Volume,Adj Close
2020-12-14,108.25,106.2699966430664,107.87999725341797,107.68000030517578,2760542,107.68000030517578
2020-12-15,110.61000061035156,107.91999816894531,108.30999755859375,110.04000091552734,2899712,110.04000091552734
2020-12-16,113.4800033569336,109.38999938964844,109.38999938964844,112.8499984741211,3202391,112.8499984741211
2020-12-17,114.16999816894531,112.30999755859375,113.2699966430664,113.05000305175781,2074625,113.05000305175781
2020-12-18,113.54000091552734,111.52999877929688,113.11000061035156,111.87999725341797,3392395,111.87999725341797
2020-12-21,112.52999877929688,110.33999633789062,111.27999877929688,111.5199966430664,2369339,111.5199966430664
2020-12-22,111.37000274658203,108.12999725341797,111.37000274658203,108.9800033569336,1882712,108.9800033569336
2020-12-23,109.43000030517578,107.5199966430664,109.43000030517578,107.62000274658203,1535176,107.62000274658203
2020-12-24,109.04000091552734,107.48999786376953,107.87999725341797,109.02999877929688,651811,109.02999877929688
2020-12-28,109.68499755859375,107.63999938964844,109.51000213623047,107.93000030517578,1299116,107.93000030517578
2020-12-29,109.62000274658203,107.5999984741211,108.77999877929688,109.0999984741211,1681356,109.0999984741211
2020-12-30,109.80999755859375,107.47000122070312,109.1500015258789,107.80000305175781,1146244,107.80000305175781
2020-12-31,108.30000305175781,106.9000015258789,107.94000244140625,108.04000091552734,1121297,108.04000091552734
2021-01-04,108.33999633789062,105.30999755859375,107.62999725341797,106.94000244140625,1664836,106.94000244140625
2021-01-05,107.75,106.13999938964844,106.30999755859375,107.12999725341797,1620862,107.12999725341797
2021-01-06,113.25,106.78500366210938,106.9000015258789,112.97000122070312,3097335,112.97000122070312
2021-01-07,115.0,111.88999938964844,112.98999786376953,114.75,2508533,114.75
2021-01-08,115.44999694824219,112.19000244140625,114.72000122070312,112.97000122070312,1928231,112.97000122070312
2021-01-11,113.0999984741211,111.16999816894531,112.5,112.43000030517578,2144633,112.43000030517578
2021-01-12,114.41500091552734,112.05000305175781,112.37999725341797,114.18000030517578,1482251,114.18000030517578
2021-01-13,114.08000183105469,112.30999755859375,113.79000091552734,112.47000122070312,1229551,112.47000122070312
2021-01-14,112.95999908447266,109.6500015258789,112.66999816894531,109.97000122070312,1996306,109.97000122070312
2021-01-15,109.69999694824219,107.79000091552734,109.30999755859375,108.33999633789062,1881925,108.33999633789062
2021-01-19,109.59500122070312,107.12000274658203,108.58999633789062,108.05000305175781,1745453,108.05000305175781
2021-01-20,108.44999694824219,106.31999969482422,108.2300033569336,107.54000091552734,1940204,107.54000091552734
2021-01-21,109.44120025634766,107.62999725341797,108.62999725341797,107.79000091552734,1431156,107.79000091552734
2021-01-22,108.20999908447266,106.12999725341797,107.63999938964844,107.87999725341797,1160383,107.87999725341797
2021-01-25,108.17500305175781,105.75,107.63999938964844,106.37000274658203,1605819,106.37000274658203
2021-01-26,106.78070068359375,104.94000244140625,106.26000213623047,105.69999694824219,1545622,105.69999694824219
2021-01-27,105.06999969482422,99.62000274658203,104.9800033569336,101.55999755859375,2897706,101.55999755859375
2021-01-28,103.9197998046875,101.29000091552734,101.66999816894531,102.87000274658203,2034476,102.87000274658203
2021-01-29,103.38999938964844,101.33999633789062,102.25,101.66000366210938,1694301,101.66000366210938
2021-02-01,102.31999969482422,100.2300033569336,102.08000183105469,100.86000061035156,1262577,100.86000061035156
2021-02-02,104.62999725341797,101.53199768066406,101.8499984741211,104.0199966430664,2766808,104.0199966430664
2021-02-03,105.29000091552734,103.26000213623047,103.76000213623047,104.94000244140625,1835424,104.94000244140625
2021-02-04,106.20999908447266,104.5199966430664,105.11000061035156,106.13999938964844,1516779,106.13999938964844
2021-02-05,107.5199966430664,105.1449966430664,106.75,105.6449966430664,1615356,105.6449966430664
2021-02-08,107.30000305175781,105.66000366210938,106.06999969482422,107.06999969482422,1681916,107.06999969482422
2021-02-09,109.87999725341797,106.69000244140625,107.29000091552734,109.81999969482422,1863633,109.81999969482422
2021-02-10,111.08999633789062,109.72000122070312,109.81999969482422,110.25,1721138,110.25
2021-02-11,111.94000244140625,108.36000061035156,110.58999633789062,109.08999633789062,1176210,109.08999633789062
2021-02-12,109.88999938964844,107.5,108.68270111083984,108.375,811940,108.375
2021-02-16,108.62999725341797,106.70500183105469,108.43000030517578,107.6500015258789,1462275,107.6500015258789
2021-02-17,108.61000061035156,106.2791976928711,107.19000244140625,108.31999969482422,1284162,108.31999969482422
2021-02-18,108.47000122070312,105.04000091552734,105.9635009765625,107.76000213623047,1863130,107.76000213623047
2021-02-19,108.41999816894531,106.9800033569336,108.31999969482422,107.9000015258789,1705579,107.9000015258789
2021-02-22,107.5,104.87000274658203,107.41999816894531,104.87999725341797,2247019,104.87999725341797
2021-02-23,105.05000305175781,102.09500122070312,104.79000091552734,102.9800033569336,2226473,102.9800033569336
2021-02-24,102.5,99.7300033569336,102.13999938964844,101.12999725341797,2482849,101.12999725341797
2021-02-25,99.86000061035156,97.69000244140625,98.75,98.87999725341797,3412249,98.87999725341797
2021-02-26,100.71499633789062,98.06999969482422,99.58999633789062,98.19999694824219,3058213,98.19999694824219
2021-03-01,100.37999725341797,98.5,98.80000305175781,99.2300033569336,1890006,99.2300033569336
2021-03-02,99.95059967041016,96.54000091552734,99.95059967041016,98.94999694824219,3431246,98.94999694824219
2021-03-03,104.69000244140625,95.86000061035156,96.18000030517578,101.87999725341797,5164505,101.87999725341797
2021-03-04,103.94000244140625,100.29499816894531,101.80000305175781,101.80999755859375,3035258,101.80999755859375
2021-03-05,104.53500366210938,100.20999908447266,102.47000122070312,104.08000183105469,2407623,104.08000183105469
2021-03-08,109.31999969482422,103.23999786376953,104.48999786376953,108.06999969482422,2903410,108.06999969482422
2021-03-09,109.87000274658203,106.44999694824219,108.62999725341797,107.58999633789062,1822691,107.58999633789062
2021-03-10,109.11000061035156,107.53500366210938,109.0,107.83000183105469,1403634,107.83000183105469
2021-03-11,108.81999969482422,107.0199966430664,107.72000122070312,108.56999969482422,1596851,108.56999969482422
2021-03-12,109.33999633789062,107.37000274658203,108.55999755859375,108.61000061035156,1102000,108.61000061035156
